game_id,game_name,game_web,platform,wii,ps3,xbox360,critic_score,critic_score1,critic_score2,critic_score3,wii_score,ps3_score,xbox360_score,Check
931333,AstroPop,/xbox360/931333-astropop,xbox360,0,0,1,78,78,,,,,78,1
931334,Feeding Frenzy,/xbox360/931334-feeding-frenzy,xbox360,0,1,1,65,65,,,,,65,1
931339,Far Cry Instincts Predator,/xbox360/931339-far-cry-instincts-predator,xbox360,0,0,1,78,78,,,,,78,1
931415,Dynasty Warriors 5 Empires,/xbox360/931415-dynasty-warriors-5-empires,xbox360,0,0,1,61,61,,,,,61,1
931422,Jewel Quest,/xbox360/931422-jewel-quest,xbox360,0,0,1,68,68,,,,,68,1
931424,The Lord of the Rings: The Battle for Middle-Earth II,/xbox360/931424-the-lord-of-the-rings-the-battle-for-middle-earth-ii,xbox360,0,0,1,,,,,,,79,1
931482,Medal of Honor: Airborne,/xbox360/931482-medal-of-honor-airborne,xbox360,1,1,1,,,,,,75,73,1
931493,Star Trek: Legacy,/xbox360/931493-star-trek-legacy,xbox360,0,0,1,64,64,,,,,64,1
931589,Mad Tracks,/xbox360/931589-mad-tracks,xbox360,0,0,1,62,62,,,,,62,1
931628,Novadrome,/xbox360/931628-novadrome,xbox360,0,0,1,50,50,,,,,50,1
931979,X-Men: The Official Game,/xbox360/931979-x-men-the-official-game,xbox360,0,0,1,52,52,,,,,52,1
932031,Spider-Man 3,/ps3/932031-spider-man-3,ps3,1,1,0,60,60,53,63,53,60,63,1
932035,Kingdom Under Fire: Circle of Doom,/xbox360/932035-kingdom-under-fire-circle-of-doom,xbox360,0,0,1,55,55,,,,,55,1
932101,Stuntman Ignition,/xbox360/932101-stuntman-ignition,xbox360,1,1,1,75,75,,76,,76,75,1
932117,Transformers: The Game,/ps3/932117-transformers-the-game,ps3,1,1,0,54,54,53,52,53,54,52,1
932128,Super Swing Golf,/wii/932128-super-swing-golf,wii,1,0,0,72,72,,,72,,,1
932146,F.E.A.R. 2: Project Origin,/xbox360/932146-fear-2-project-origin,xbox360,0,1,1,77,77,79,,,79,77,1
932153,Wheelman,/ps3/932153-wheelman,ps3,0,1,0,66,66,64,,,66,64,1
932164,FIFA World Cup: Germany 2006,/xbox360/932164-fifa-world-cup-germany-2006,xbox360,0,0,1,,,,,,,72,1
932196,NCAA Football 07,/xbox360/932196-ncaa-football-07,xbox360,0,0,1,,,,,,,79,1
932201,Ultimate Mortal Kombat 3,/xbox360/932201-ultimate-mortal-kombat-3,xbox360,0,0,1,70,70,,,,,70,1
932211,Defender,/xbox360/932211-defender,xbox360,0,0,1,58,58,,,,,58,1
932212,Paperboy,/xbox360/932212-paperboy,xbox360,0,0,1,71,71,,,,,71,1
932213,Root Beer Tapper,/xbox360/932213-root-beer-tapper,xbox360,0,0,1,61,61,,,,,61,1
932214,Cyberball 2072,/xbox360/932214-cyberball-2072,xbox360,0,0,1,41,41,,,,,41,1
932239,Rockstar Games presents Table Tennis,/xbox360/932239-rockstar-games-presents-table-tennis,xbox360,1,0,1,81,81,68,,68,,81,1
932240,Tom Clancy's Rainbow Six Vegas,/xbox360/932240-tom-clancys-rainbow-six-vegas,xbox360,0,1,1,88,88,86,,,86,88,1
932273,World Championship Poker Featuring Howard Lederer: All In,/xbox360/932273-world-championship-poker-featuring-howard-lederer-all-in,xbox360,1,0,1,49,,49,,,,49,1
932328,Viva Pinata,/xbox360/932328-viva-pinata,xbox360,0,0,1,84,84,,,,,84,1
932329,Untold Legends: Dark Kingdom,/ps3/932329-untold-legends-dark-kingdom,ps3,0,1,0,58,58,,,,58,,1
932336,Two Worlds,/xbox360/932336-two-worlds,xbox360,0,0,1,50,50,,,,,50,1
932354,Texas Hold 'Em,/xbox360/932354-texas-hold-em,xbox360,0,0,1,63,63,,,,,63,1
932361,Uno,/xbox360/932361-uno,xbox360,1,1,1,81,,81,,,,81,1
932363,Just Cause,/xbox360/932363-just-cause,xbox360,0,0,1,73,73,,,,,73,1
932369,Ratchet & Clank Future: Tools of Destruction,/ps3/932369-ratchet-and-clank-future-tools-of-destruction,ps3,0,1,0,89,89,,,,89,,1
932465,WWE SmackDown vs. Raw 2007,/xbox360/932465-wwe-smackdown-vs-raw-2007,xbox360,0,1,1,81,,81,,,,81,1
932470,Hitman: Blood Money,/xbox360/932470-hitman-blood-money,xbox360,0,1,1,82,82,,,,,82,1
932514,Project Sylpheed: Arc of Deception,/xbox360/932514-project-sylpheed-arc-of-deception,xbox360,0,0,1,64,64,,,,,64,1
932515,Culdcept Saga,/xbox360/932515-culdcept-saga,xbox360,0,0,1,75,75,,,,,75,1
932516,Galaga,/xbox360/932516-galaga,xbox360,0,0,1,66,66,,,,,66,1
932517,Pac-Man,/xbox360/932517-pac-man,xbox360,0,0,1,62,62,,,,,62,1
932518,Cloning Clyde,/xbox360/932518-cloning-clyde,xbox360,0,0,1,80,80,,,,,80,1
932520,Naruto: Rise of a Ninja,/xbox360/932520-naruto-rise-of-a-ninja,xbox360,0,0,1,78,78,,,,,78,1
932528,Red Steel,/wii/932528-red-steel,wii,1,0,0,63,63,,,63,,,1
932550,Open Season,/xbox360/932550-open-season,xbox360,1,0,1,59,59,49,,49,,59,1
932589,Marvel: Ultimate Alliance,/ps3/932589-marvel-ultimate-alliance,ps3,1,1,0,78,78,82,73,73,78,82,1
932594,Eragon,/xbox360/932594-eragon,xbox360,0,0,1,48,48,,,,,48,1
932615,Frontlines: Fuel of War,/xbox360/932615-frontlines-fuel-of-war,xbox360,0,1,1,75,75,,,,,75,1
932621,Phantasy Star Universe,/xbox360/932621-phantasy-star-universe,xbox360,0,0,1,64,64,,,,,64,1
932637,SpongeBob SquarePants: Creature from the Krusty Krab,/wii/932637-spongebob-squarepants-creature-from-the-krusty-krab,wii,1,0,0,57,57,,,57,,,1
932650,Ridge Racer 7,/ps3/932650-ridge-racer-7,ps3,0,1,0,78,78,,,,78,,1
932655,Battlestations: Midway,/xbox360/932655-battlestations-midway,xbox360,0,0,1,,,,,,,73,1
932673,Avatar: The Last Airbender,/wii/932673-avatar-the-last-airbender,wii,1,0,0,56,56,,,56,,,1
932685,Virtua Tennis 3,/xbox360/932685-virtua-tennis-3,xbox360,0,1,1,80,80,80,,,80,80,1
932708,Super Monkey Ball: Banana Blitz,/wii/932708-super-monkey-ball-banana-blitz,wii,1,0,0,74,74,,,74,,,1
932715,Tony Hawk's Project 8,/ps3/932715-tony-hawks-project-8,ps3,0,1,0,76,76,81,,,76,81,1
932731,Forza Motorsport 2,/xbox360/932731-forza-motorsport-2,xbox360,0,0,1,90,90,,,,,90,1
932810,Sega Rally Revo,/xbox360/932810-sega-rally-revo,xbox360,0,1,1,77,77,75,,,75,77,1
932811,Sonic and the Secret Rings,/wii/932811-sonic-and-the-secret-rings,wii,1,0,0,69,69,,,69,,,1
932831,Virtua Fighter 5,/ps3/932831-virtua-fighter-5,ps3,0,1,0,85,85,,,,85,89,1
932837,Samurai Warriors 2,/xbox360/932837-samurai-warriors-2,xbox360,0,0,1,52,52,,,,,52,1
932846,Dragon Ball Z: Budokai Tenkaichi 2,/wii/932846-dragon-ball-z-budokai-tenkaichi-2,wii,1,0,0,72,72,,,72,,,1
932850,Full Auto 2: Battlelines,/ps3/932850-full-auto-2-battlelines,ps3,0,1,0,67,67,,,,67,,1
932853,Overlord,/xbox360/932853-overlord,xbox360,0,0,1,76,76,,,,,76,1
932860,Army of Two,/xbox360/932860-army-of-two,xbox360,0,1,1,,,,,,74,72,1
932867,Blitz: The League,/xbox360/932867-blitz-the-league,xbox360,1,0,1,69,,69,,,,69,1
932874,Happy Feet,/wii/932874-happy-feet,wii,1,0,0,46,46,,,46,,,1
932875,The Ant Bully,/wii/932875-the-ant-bully,wii,1,0,0,45,45,,,45,,,1
932877,Rayman Raving Rabbids,/wii/932877-rayman-raving-rabbids,wii,1,0,0,76,76,67,,76,,67,1
932882,Mercenaries 2: World in Flames,/xbox360/932882-mercenaries-2-world-in-flames,xbox360,0,1,1,72,72,72,,,72,72,1
932887,DiRT,/ps3/932887-dirt,ps3,0,1,0,83,83,83,,,83,83,1
932906,Cars,/wii/932906-cars,wii,1,0,0,65,65,65,,65,,65,1
932914,LEGO Star Wars II: The Original Trilogy,/xbox360/932914-lego-star-wars-ii-the-original-trilogy,xbox360,0,0,1,81,81,,,,,81,1
932917,The Club,/ps3/932917-the-club,ps3,0,1,0,72,72,76,,,72,76,1
932932,College Hoops 2K7,/xbox360/932932-college-hoops-2k7,xbox360,0,1,1,82,82,81,,,81,82,1
932935,Dance Dance Revolution Universe,/xbox360/932935-dance-dance-revolution-universe,xbox360,0,0,1,74,74,,,,,74,1
932938,Tony Hawk's Downhill Jam,/wii/932938-tony-hawks-downhill-jam,wii,1,0,0,69,69,,,69,,,1
932946,WarioWare: Smooth Moves,/wii/932946-warioware-smooth-moves,wii,1,0,0,83,83,,,83,,,1
932947,SingStar,/ps3/932947-singstar,ps3,0,1,0,82,82,,,,82,,1
932952,Disney's Chicken Little: Ace in Action,/wii/932952-disneys-chicken-little-ace-in-action,wii,1,0,0,72,72,,,72,,,1
932979,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,/wii/932979-dragon-quest-swords-the-masked-queen-and-the-tower-of,wii,1,0,0,65,65,,,65,,,1
932983,Afrika,/ps3/932983-afrika,ps3,0,1,0,63,63,,,,63,,1
932984,Uncharted: Drake's Fortune,/ps3/932984-uncharted-drakes-fortune,ps3,0,1,0,88,88,,,,88,,1
932993,Tiger Woods PGA Tour 07,/ps3/932993-tiger-woods-pga-tour-07,ps3,1,1,0,,,,,71,81,80,1
932999,Fire Emblem: Radiant Dawn,/wii/932999-fire-emblem-radiant-dawn,wii,1,0,0,78,78,,,78,,,1
933000,Excite Truck,/wii/933000-excite-truck,wii,1,0,0,72,72,,,72,,,1
933004,Samurai Warriors: Katana,/wii/933004-samurai-warriors-katana,wii,1,0,0,53,53,,,53,,,1
933005,Elebits,/wii/933005-elebits,wii,1,0,0,75,75,,,75,,,1
933007,Escape from Bug Island,/wii/933007-escape-from-bug-island,wii,1,0,0,37,37,,,37,,,1
933010,Wii Sports,/wii/933010-wii-sports,wii,1,0,0,76,76,,,76,,,1
933012,Super Paper Mario,/wii/933012-super-paper-mario,wii,1,0,0,85,85,,,85,,,1
933014,Bomberman Land,/wii/933014-bomberman-land,wii,1,0,0,57,57,,,57,,,1
933016,Bust-A-Move Bash!,/wii/933016-bust-a-move-bash,wii,1,0,0,53,53,,,53,,,1
933018,Trauma Center: Second Opinion,/wii/933018-trauma-center-second-opinion,wii,1,0,0,80,80,,,80,,,1
933020,Resident Evil: The Umbrella Chronicles,/wii/933020-resident-evil-the-umbrella-chronicles,wii,1,1,0,75,,75,,75,,,1
933024,No More Heroes,/wii/933024-no-more-heroes,wii,1,0,0,83,83,,,83,,,1
933025,Domino Rally,/wii/933025-domino-rally,wii,1,0,0,57,57,,,57,,,1
933029,One Piece: Unlimited Adventure,/wii/933029-one-piece-unlimited-adventure,wii,1,0,0,67,67,,,67,,,1
933033,Cooking Mama: Cook Off,/wii/933033-cooking-mama-cook-off,wii,1,0,0,61,61,,,61,,,1
933035,Donkey Kong: Barrel Blast,/wii/933035-donkey-kong-barrel-blast,wii,1,0,0,46,46,,,46,,,1
933037,Grand Theft Auto IV,/xbox360/933037-grand-theft-auto-iv,xbox360,0,1,1,98,98,98,,,98,98,1
933054,Contra,/xbox360/933054-contra,xbox360,0,0,1,63,63,,,,,63,1
933055,Super Contra,/xbox360/933055-super-contra,xbox360,0,0,1,61,61,,,,,61,1
933056,Frogger,/xbox360/933056-frogger,xbox360,0,0,1,61,61,,,,,61,1
933057,Time Pilot,/xbox360/933057-time-pilot,xbox360,0,0,1,63,63,,,,,63,1
933058,Scramble,/xbox360/933058-scramble,xbox360,0,0,1,47,47,,,,,47,1
933059,Track & Field,/xbox360/933059-track-and-field,xbox360,0,0,1,63,63,,,,,63,1
933061,Dig Dug,/xbox360/933061-dig-dug,xbox360,0,0,1,65,65,,,,,65,1
933063,Sonic the Hedgehog (Live Arcade),/xbox360/933063-sonic-the-hedgehog-live-arcade,xbox360,0,1,1,77,77,,,,,77,1
933064,Lumines Live!,/xbox360/933064-lumines-live,xbox360,0,0,1,77,77,,,,,77,1
933065,Heavy Weapon: Atomic Tank,/xbox360/933065-heavy-weapon-atomic-tank,xbox360,0,1,1,77,77,65,,,65,77,1
933066,Mutant Storm Empire,/xbox360/933066-mutant-storm-empire,xbox360,0,0,1,77,77,,,,,77,1
933078,Hellboy: The Science of Evil,/xbox360/933078-hellboy-the-science-of-evil,xbox360,0,1,1,44,44,47,,,47,44,1
933095,Golden Axe: Beast Rider,/xbox360/933095-golden-axe-beast-rider,xbox360,0,1,1,45,45,44,,,44,45,1
933103,Haze,/ps3/933103-haze,ps3,0,1,0,55,55,,,,55,,1
933119,Pirates of the Caribbean: At World's End,/xbox360/933119-pirates-of-the-caribbean-at-worlds-end,xbox360,1,1,1,,,,,53,55,58,1
933123,Heavy Rain,/ps3/933123-heavy-rain,ps3,0,1,0,87,87,,,,87,,1
933136,TotemBall,/xbox360/933136-totemball,xbox360,0,0,1,44,44,,,,,44,1
933142,NHL 2K7,/ps3/933142-nhl-2k7,ps3,0,1,0,79,79,78,,,79,78,1
933155,Star Wars: The Force Unleashed,/ps3/933155-star-wars-the-force-unleashed,ps3,1,1,0,71,71,71,73,71,71,73,1
933195,Animal Crossing: City Folk,/wii/933195-animal-crossing-city-folk,wii,1,0,0,73,73,,,73,,,1
933691,Need for Speed Carbon,/xbox360/933691-need-for-speed-carbon,xbox360,1,1,1,,,,,67,75,77,1
933693,FIFA 07 Soccer,/xbox360/933693-fifa-07-soccer,xbox360,0,0,1,,,,,,,73,1
933705,NHL 07,/xbox360/933705-nhl-07,xbox360,0,0,1,,,,,,,79,1
933706,Burnout Paradise,/xbox360/933706-burnout-paradise,xbox360,0,1,1,88,88,87,,,87,88,1
933709,NBA Live 07,/xbox360/933709-nba-live-07,xbox360,0,1,1,,,,,,,59,1
933860,Cabela's Alaskan Adventures,/xbox360/933860-cabelas-alaskan-adventures,xbox360,0,0,1,48,48,,,,,48,1
933864,Pimp My Ride,/xbox360/933864-pimp-my-ride,xbox360,1,0,1,,,,,26,,38,1
933868,Cabela's African Safari,/xbox360/933868-cabelas-african-safari,xbox360,0,0,1,53,53,,,,,53,1
933872,The History Channel: Civil War - A Nation Divided,/xbox360/933872-the-history-channel-civil-war-a-nation-divided,xbox360,0,0,1,53,53,,,,,53,1
933907,TNA iMPACT!,/ps3/933907-tna-impact,ps3,1,1,0,64,64,43,62,43,64,62,1
933918,Small Arms,/xbox360/933918-small-arms,xbox360,0,0,1,73,73,,,,,73,1
934033,Pokemon Battle Revolution,/wii/934033-pokemon-battle-revolution,wii,1,0,0,53,53,,,53,,,1
934034,Bleach: Shattered Blade,/wii/934034-bleach-shattered-blade,wii,1,0,0,58,58,,,58,,,1
934329,FlatOut: Ultimate Carnage,/xbox360/934329-flatout-ultimate-carnage,xbox360,0,0,1,80,80,,,,,80,1
934380,Harry Potter and the Order of the Phoenix,/wii/934380-harry-potter-and-the-order-of-the-phoenix,wii,1,1,0,,,,,69,67,68,1
934381,SSX Blur,/wii/934381-ssx-blur,wii,1,0,0,,,,,74,,,1
934443,Clive Barker's Jericho,/xbox360/934443-clive-barkers-jericho,xbox360,0,1,1,63,63,60,,,60,63,1
934458,Castle Crashers,/xbox360/934458-castle-crashers,xbox360,0,1,1,82,85,82,,,85,82,1
934459,Alien Hominid HD,/xbox360/934459-alien-hominid-hd,xbox360,0,0,1,79,79,,,,,79,1
934472,TMNT,/xbox360/934472-tmnt,xbox360,1,1,1,58,,58,60,60,,58,1
934592,Fuzion Frenzy 2,/xbox360/934592-fuzion-frenzy-2,xbox360,0,0,1,49,49,,,,,49,1
934602,Rampage: Total Destruction,/wii/934602-rampage-total-destruction,wii,1,0,0,46,46,,,46,,,1
934605,The Elder Scrolls IV: Oblivion,/ps3/934605-the-elder-scrolls-iv-oblivion,ps3,0,1,0,93,93,94,,,93,94,1
934714,Mortal Kombat: Armageddon,/wii/934714-mortal-kombat-armageddon,wii,1,0,0,71,71,,,71,,,1
934752,Blazing Angels: Squadrons of WWII,/wii/934752-blazing-angels-squadrons-of-wwii,wii,1,1,0,57,57,66,67,57,67,66,1
934753,Monster 4X4: World Circuit,/wii/934753-monster-4x4-world-circuit,wii,1,0,0,51,51,,,51,,,1
934754,Far Cry Vengeance,/wii/934754-far-cry-vengeance,wii,1,1,0,38,38,,,38,,58,1
934868,NBA Street Homecourt,/ps3/934868-nba-street-homecourt,ps3,0,1,0,,,,,,81,80,1
934872,Prince of Persia: Rival Swords,/wii/934872-prince-of-persia-rival-swords,wii,1,0,0,70,70,,,70,,,1
935054,Barnyard,/wii/935054-barnyard,wii,1,0,0,65,65,,,65,,,1
935058,F.E.A.R.,/ps3/935058-fear,ps3,0,1,0,72,72,85,,,72,85,1
935085,Battlefield: Bad Company,/xbox360/935085-battlefield-bad-company,xbox360,0,1,1,,,,,,84,83,1
935088,NBA 07,/ps3/935088-nba-07,ps3,0,1,0,63,63,,,,63,,1
935091,Metro 2033,/xbox360/935091-metro-2033,xbox360,0,0,1,77,77,,,,,77,1
935183,Battalion Wars 2,/wii/935183-battalion-wars-2,wii,1,0,0,75,75,,,75,,,1
935184,Mario Strikers Charged,/wii/935184-mario-strikers-charged,wii,1,0,0,79,79,,,79,,,1
935185,Catan,/xbox360/935185-catan,xbox360,0,1,1,81,,81,,,,81,1
935186,Carcassonne,/xbox360/935186-carcassonne,xbox360,0,0,1,79,79,,,,,79,1
935217,Fatal Fury Special,/xbox360/935217-fatal-fury-special,xbox360,0,0,1,63,63,,,,,63,1
935290,NBA 2K7,/ps3/935290-nba-2k7,ps3,0,1,0,80,80,84,,,80,84,1
935323,Turning Point: Fall of Liberty,/ps3/935323-turning-point-fall-of-liberty,ps3,0,1,0,42,42,43,,,42,43,1
935371,3D Ultra MiniGolf Adventures,/xbox360/935371-3d-ultra-minigolf-adventures,xbox360,0,0,1,66,66,,,,,66,1
935378,Battlestar Galactica,/xbox360/935378-battlestar-galactica,xbox360,0,0,1,55,55,,,,,55,1
935422,The Grim Adventures of Billy & Mandy,/wii/935422-the-grim-adventures-of-billy-and-mandy,wii,1,0,0,61,61,,,61,,,1
935575,Big Brain Academy: Wii Degree,/wii/935575-big-brain-academy-wii-degree,wii,1,0,0,68,68,,,68,,,1
935577,Furu Furu Park,/wii/935577-furu-furu-park,wii,1,0,0,43,43,,,43,,,1
935578,Wing Island,/wii/935578-wing-island,wii,1,0,0,47,47,,,47,,,1
935579,Kororinpa: Marble Mania,/wii/935579-kororinpa-marble-mania,wii,1,0,0,69,69,,,69,,,1
935581,Fishing Master,/wii/935581-fishing-master,wii,1,0,0,58,58,,,58,,,1
935585,The Dog Island,/wii/935585-the-dog-island,wii,1,0,0,70,70,,,70,,,1
935589,Wii Play,/wii/935589-wii-play,wii,1,0,0,58,58,,,58,,,1
935591,Endless Ocean,/wii/935591-endless-ocean,wii,1,0,0,72,72,,,72,,,1
935597,Ice Age 2: The Meltdown,/wii/935597-ice-age-2-the-meltdown,wii,1,0,0,,,,,66,,,1
935598,Mario Party 8,/wii/935598-mario-party-8,wii,1,0,0,62,62,,,62,,,1
935607,Kirby's Return to Dream Land,/wii/935607-kirbys-return-to-dream-land,wii,1,0,0,77,77,,,77,,,1
935644,Skate,/xbox360/935644-skate,xbox360,0,1,1,,,,,,85,86,1
935655,Yie Ar Kung-Fu,/xbox360/935655-yie-ar-kung-fu,xbox360,0,0,1,51,51,,,,,51,1
935656,Gyruss,/xbox360/935656-gyruss,xbox360,0,0,1,56,56,,,,,56,1
935658,Ms. Pac-Man,/xbox360/935658-ms-pac-man,xbox360,0,0,1,65,65,,,,,65,1
935659,Rush'n Attack,/xbox360/935659-rushn-attack,xbox360,0,0,1,58,58,,,,,58,1
935661,Infinite Undiscovery,/xbox360/935661-infinite-undiscovery,xbox360,0,0,1,68,68,,,,,68,1
935675,flOw,/ps3/935675-flow,ps3,0,1,0,71,71,,,,71,,1
935677,Ninja Gaiden Sigma,/ps3/935677-ninja-gaiden-sigma,ps3,0,1,0,88,88,,,,88,,1
935684,White Knight Chronicles International Edition,/ps3/935684-white-knight-chronicles-international-edition,ps3,0,1,0,64,64,,,,64,,1
935725,DreamWorks Shrek the Third,/xbox360/935725-dreamworks-shrek-the-third,xbox360,1,0,1,56,56,,,57,,56,1
935829,Doom,/xbox360/935829-doom,xbox360,0,1,1,82,,82,,,,82,1
935830,Project Gotham Racing 4,/xbox360/935830-project-gotham-racing-4,xbox360,0,0,1,85,85,,,,,85,1
935834,Guitar Hero II,/xbox360/935834-guitar-hero-ii,xbox360,0,0,1,92,92,,,,,92,1
935835,Halo Wars,/xbox360/935835-halo-wars,xbox360,0,0,1,,,,,,,82,1
935837,Conflict: Denied Ops,/xbox360/935837-conflict-denied-ops,xbox360,0,1,1,52,52,51,,,51,52,1
935845,Sensible World of Soccer,/xbox360/935845-sensible-world-of-soccer,xbox360,0,0,1,81,81,,,,,81,1
935846,Banjo-Kazooie: Nuts & Bolts,/xbox360/935846-banjo-kazooie-nuts-and-bolts,xbox360,0,0,1,79,79,,,,,79,1
935869,Bionicle Heroes,/xbox360/935869-bionicle-heroes,xbox360,1,0,1,59,59,52,,52,,59,1
935893,Pocketbike Racer,/xbox360/935893-pocketbike-racer,xbox360,0,0,1,54,54,,,,,54,1
935894,Big Bumpin',/xbox360/935894-big-bumpin,xbox360,0,0,1,63,63,,,,,63,1
935895,Sneak King,/xbox360/935895-sneak-king,xbox360,0,0,1,54,54,,,,,54,1
935985,Heatseeker,/wii/935985-heatseeker,wii,1,0,0,62,62,,,62,,,1
935990,Rogue Warrior,/ps3/935990-rogue-warrior,ps3,0,1,0,27,27,28,,,27,28,1
936034,SIREN: Blood Curse,/ps3/936034-siren-blood-curse,ps3,0,1,0,78,78,,,,78,,1
936120,CID The Dummy,/wii/936120-cid-the-dummy,wii,1,0,0,31,31,,,31,,,1
936124,Lemmings,/ps3/936124-lemmings,ps3,0,1,0,59,59,,,,59,,1
936125,Go! Sudoku,/ps3/936125-go-sudoku,ps3,0,1,0,63,63,,,,63,,1
936126,Calling All Cars!,/ps3/936126-calling-all-cars,ps3,0,1,0,74,74,,,,74,,1
936127,Blast Factor,/ps3/936127-blast-factor,ps3,0,1,0,68,68,,,,68,,1
936138,Cash Guns Chaos,/ps3/936138-cash-guns-chaos,ps3,0,1,0,44,44,,,,44,,1
936391,Major League Baseball 2K7,/xbox360/936391-major-league-baseball-2k7,xbox360,0,1,1,79,74,79,,,,79,1
936427,NCAA March Madness 07,/xbox360/936427-ncaa-march-madness-07,xbox360,0,0,1,,,,,,,67,1
936447,The Bigs,/ps3/936447-the-bigs,ps3,1,1,0,77,77,79,66,66,77,79,1
936467,World Series of Poker: Tournament of Champions,/wii/936467-world-series-of-poker-tournament-of-champions,wii,1,0,0,46,69,46,,46,,69,1
936476,Super Fruit Fall,/wii/936476-super-fruit-fall,wii,1,0,0,42,42,,,57,,56,1
936477,Shrek the Third,/wii/936477-shrek-the-third,wii,1,0,0,57,57,,,57,,56,1
936499,MySims,/wii/936499-mysims,wii,1,0,0,,,,,68,,,1
936559,Iron Man,/xbox360/936559-iron-man,xbox360,1,1,1,45,45,42,44,44,42,45,1
936561,Centipede & Millipede,/xbox360/936561-centipede-and-millipede,xbox360,0,0,1,55,55,,,,,55,1
936562,Battlezone,/xbox360/936562-battlezone,xbox360,0,0,1,50,50,,,,,50,1
936563,Asteroids & Deluxe,/xbox360/936563-asteroids-and-deluxe,xbox360,0,0,1,55,55,,,,,55,1
936564,Missile Command,/xbox360/936564-missile-command,xbox360,0,0,1,63,63,,,,,63,1
936565,Tempest,/xbox360/936565-tempest,xbox360,0,0,1,47,47,,,,,47,1
936566,Warlords (2008),/xbox360/936566-warlords,xbox360,0,0,1,51,51,,,,,51,1
936569,Disney/Pixar Ratatouille,/ps3/936569-disney-pixar-ratatouille,ps3,1,1,0,55,55,56,62,62,55,56,1
936582,Victorious Boxers: Revolution,/wii/936582-victorious-boxers-revolution,wii,1,0,0,59,59,,,59,,,1
936694,Pinball FX,/xbox360/936694-pinball-fx,xbox360,0,0,1,69,69,,,,,69,1
936696,Street Trace: NYC,/xbox360/936696-street-trace-nyc,xbox360,0,0,1,44,44,,,,,44,1
936838,Rapala Tournament Fishing!,/xbox360/936838-rapala-tournament-fishing,xbox360,1,0,1,41,41,41,,41,,41,1
936936,Command & Conquer 3: Tiberium Wars,/xbox360/936936-command-and-conquer-3-tiberium-wars,xbox360,0,0,1,,,,,,,82,1
936978,Dead or Alive 5,/xbox360/936978-dead-or-alive-5,xbox360,0,1,1,76,76,74,,,74,76,1
937003,Tom Clancy's Ghost Recon Advanced Warfighter 2,/xbox360/937003-tom-clancys-ghost-recon-advanced-warfighter-2,xbox360,1,1,1,86,86,84,,,84,86,1
937016,Fatal Inertia,/xbox360/937016-fatal-inertia,xbox360,0,1,1,61,61,,,,63,61,1
937017,Bladestorm: The Hundred Years' War,/xbox360/937017-bladestorm-the-hundred-years-war,xbox360,0,1,1,63,63,58,,,58,63,1
937062,BlackSite: Area 51,/ps3/937062-blacksite-area-51,ps3,0,1,0,56,56,62,,,56,62,1
937212,Samurai Warriors 2 Empires,/xbox360/937212-samurai-warriors-2-empires,xbox360,0,1,1,53,53,,,,,53,1
937271,Tekken 5: Dark Resurrection,/ps3/937271-tekken-5-dark-resurrection,ps3,0,1,0,82,82,,,,82,,1
937279,MLB 07: The Show,/ps3/937279-mlb-07-the-show,ps3,0,1,0,77,77,,,,77,,1
937288,Alien Syndrome,/wii/937288-alien-syndrome,wii,1,0,0,48,48,,,48,,,1
937320,Mercury Meltdown Revolution,/wii/937320-mercury-meltdown-revolution,wii,1,0,0,77,77,,,77,,,1
937326,Aliens: Colonial Marines,/ps3/937326-aliens-colonial-marines,ps3,0,1,0,43,43,48,,,43,48,1
937327,Legend of the Dragon,/wii/937327-legend-of-the-dragon,wii,1,0,0,37,37,,,37,,,1
937395,Medal of Honor: Vanguard,/wii/937395-medal-of-honor-vanguard,wii,1,0,0,56,56,,,56,,,1
937398,Line Rider 2: Unbound,/wii/937398-line-rider-2-unbound,wii,1,0,0,62,62,,,62,,,1
937407,Left 4 Dead,/xbox360/937407-left-4-dead,xbox360,0,0,1,89,89,,,,,89,1
937424,Dynasty Warriors: Gundam,/ps3/937424-dynasty-warriors-gundam,ps3,0,1,0,60,60,55,,,60,55,1
937627,Mortal Kombat II,/ps3/937627-mortal-kombat-ii,ps3,0,1,0,72,72,,,,72,,1
937632,Championship Sprint,/ps3/937632-championship-sprint,ps3,0,1,0,27,27,,,,27,,1
937709,Worms,/xbox360/937709-worms,xbox360,0,1,1,75,75,76,,,76,75,1
937715,Driver: Parallel Lines,/wii/937715-driver-parallel-lines,wii,1,0,0,59,59,,,59,,,1
937722,High School Musical: Sing It!,/wii/937722-high-school-musical-sing-it,wii,1,0,0,64,64,,,64,,,1
937723,Castlevania: Symphony of the Night,/xbox360/937723-castlevania-symphony-of-the-night,xbox360,0,0,1,89,89,,,,,89,1
937748,Disney's Meet the Robinsons,/xbox360/937748-disneys-meet-the-robinsons,xbox360,1,0,1,65,65,62,,62,,65,1
937756,UEFA Champions League 2006-2007,/xbox360/937756-uefa-champions-league-2006-2007,xbox360,0,0,1,,,,,,,72,1
937813,Tamagotchi Party On!,/wii/937813-tamagotchi-party-on,wii,1,0,0,37,37,,,37,,,1
937821,Cosmic Family,/wii/937821-cosmic-family,wii,1,0,0,54,54,,,54,,,1
937889,Boom Boom Rocket,/xbox360/937889-boom-boom-rocket,xbox360,0,0,1,69,69,,,,,69,1
